id,brand,model,memory_GB,camera_MP,size,color,rating_100,reviews_count,price,delivery_time,screen_price_ratio,source,date
13899687.0,apple,iphone 15 plus,512.0,48.0,6.7,blue,,,1149.0,7.0,0.005831157528285466,interdiscount,2024-04-14
14103185.0,samsung,galaxy a35 5g,128.0,50.0,6.6,awesome lemon,,,359.95,7.0,0.018335879983331017,interdiscount,2024-04-14
9071659.0,apple,iphone 14 plus,512.0,12.0,6.7,midnight,100.0,,999.0,7.0,0.006706706706706707,interdiscount,2024-04-14
13942454.0,emporia,smart.5 mini,64.0,13.0,4.95,"silver, black",100.0,,179.95,,0.027507641011392057,interdiscount,2024-04-14
14027230.0,inoi,note 13s,256.0,13.0,6.95,gold,,,159.95,,0.043451078462019385,interdiscount,2024-04-14
14084363.0,motorola,moto g54 5g,256.0,50.0,6.5,blue,,,199.95,,0.03250812703175794,interdiscount,2024-04-14
14025128.0,google,pixel 8,128.0,50.0,6.2,obsidian,,,589.0,7.0,0.010526315789473684,interdiscount,2024-04-14
13928107.0,inoi,a83,128.0,48.0,6.5,black,60.0,,139.95,7.0,0.04644515898535192,interdiscount,2024-04-14
14025124.0,google,pixel 8 pro,256.0,50.0,6.7,obsidian,,,929.0,7.0,0.00721205597416577,interdiscount,2024-04-14
14103188.0,samsung,galaxy a35 5g,256.0,50.0,6.6,awesome lilac,,,419.95,7.0,0.01571615668531968,interdiscount,2024-04-14
13922050.0,oppo,a78,128.0,50.0,6.43,green,,,179.95,7.0,0.035732147818838565,interdiscount,2024-04-14
13928109.0,inoi,note 13s,256.0,13.0,6.95,space gray,100.0,,159.95,7.0,0.043451078462019385,interdiscount,2024-04-14
14070436.0,samsung,galaxy s24+,512.0,50.0,6.7,marble gray,,,1049.0,7.0,0.006387035271687321,interdiscount,2024-04-14
14040949.0,samsung,galaxy s23 fe,256.0,50.0,6.4,cream,100.0,,629.0,7.0,0.010174880763116057,interdiscount,2024-04-14
6242451.0,apple,iphone 13,512.0,12.0,6.1,green,,,749.0,7.0,0.008144192256341788,interdiscount,2024-04-14
14118692.0,tcl,40 406s,64.0,13.0,6.6,dark grey,,,99.95,7.0,0.06603301650825412,interdiscount,2024-04-14
14070428.0,samsung,galaxy s24,128.0,50.0,6.2,marble gray,,,749.0,7.0,0.008277703604806409,interdiscount,2024-04-14
8994686.0,nokia,2660 flip,0.128,0.3,2.8,black,80.0,,69.95,7.0,0.04002859185132237,interdiscount,2024-04-14
12938814.0,google,pixel 7,256.0,50.0,6.3,"obsidian, black",,,469.0,7.0,0.013432835820895522,interdiscount,2024-04-14
13942453.0,emporia,smart.6,128.0,50.0,6.58,"silver, black",,,379.95,7.0,0.017318068166864063,interdiscount,2024-04-14
13900933.0,sony,xperia 10 v,128.0,48.0,6.1,lavender,100.0,,419.95,7.0,0.014525538754613643,interdiscount,2024-04-14
13685806.0,samsung,galaxy a34 5g,128.0,48.0,6.6,awesome lime,,,319.95,7.0,0.02062822315986873,interdiscount,2024-04-14
14110926.0,nothing,phone,128.0,50.0,6.7,white,,,329.95,7.0,0.020306106985906958,interdiscount,2024-04-14
13919220.0,samsung,galaxy z flip 5,512.0,12.0,6.7,lavender,,,899.0,,0.007452725250278087,interdiscount,2024-04-14
13899661.0,apple,iphone 15,512.0,48.0,6.1,pink,,,1049.0,7.0,0.005815061963775023,interdiscount,2024-04-14
997925.0,apple,iphone 12,64.0,12.0,6.1,green,70.0,3.0,459.0,7.0,0.013289760348583876,interdiscount,2024-04-14
14118694.0,tcl,505,128.0,50.0,6.75,gray,,,139.95,7.0,0.048231511254019296,interdiscount,2024-04-14
,xiaomi,redmi 9a,32.0,13.0,6.53,gray,90.0,13.0,76.25,,0.08563934426229508,interdiscount,2024-04-14
,nokia,225 4g,0.064,0.3,2.4,blue,90.0,,56.85,,0.04221635883905013,interdiscount,2024-04-14
13899670.0,apple,iphone 15 plus,128.0,48.0,6.7,yellow,,,849.0,,0.007891637220259129,interdiscount,2024-04-14
1018408.0,apple,iphone 13,512.0,12.0,6.1,polar star,,,749.0,7.0,0.008144192256341788,interdiscount,2024-04-14
13816499.0,apple,iphone 14 plus,128.0,12.0,6.7,yellow,100.0,,729.0,7.0,0.009190672153635117,interdiscount,2024-04-14
14040958.0,samsung,galaxy a25 5g,128.0,50.0,6.5,yellow,,,269.95,7.0,0.02407853306167809,interdiscount,2024-04-14
14032943.0,xiaomi,redmi note 12,256.0,50.0,6.67,blue,,,199.95,7.0,0.03335833958489622,interdiscount,2024-04-14
14110927.0,nothing,phone,256.0,50.0,6.7,white,,,379.95,,0.017633899197262798,interdiscount,2024-04-14
12945387.0,google,pixel 7,128.0,50.0,6.3,snow,100.0,3.0,429.0,7.0,0.014685314685314685,interdiscount,2024-04-14
14082857.0,xiaomi,redmi note 13,128.0,108.0,6.67,ice blue,,,179.95,7.0,0.037065851625451514,interdiscount,2024-04-14
13929428.0,nothing,phone,256.0,50.0,6.7,gray,100.0,3.0,596.95,,0.011223720579613032,interdiscount,2024-04-14
13916334.0,nokia,g42,128.0,50.0,6.56,gray,,,229.95,7.0,0.02852794085670798,interdiscount,2024-04-14
13899688.0,apple,iphone 15 plus,512.0,48.0,6.7,green,,,1149.0,7.0,0.005831157528285466,interdiscount,2024-04-14
1018411.0,apple,iphone 13,512.0,12.0,6.1,blue,,,749.0,7.0,0.008144192256341788,interdiscount,2024-04-14
9071630.0,apple,iphone 14,256.0,12.0,6.1,(product)red,,,729.0,7.0,0.008367626886145405,interdiscount,2024-04-14
14025140.0,google,pixel 8,256.0,50.0,6.2,obsidian,100.0,,669.0,7.0,0.009267563527653214,interdiscount,2024-04-14
983651.0,emporia,active v50,,2.0,2.31,black,90.0,3.0,69.95,7.0,0.033023588277340955,interdiscount,2024-04-14
14011842.0,motorola,edge 40 neo,256.0,50.0,6.55,blue,100.0,,339.95,7.0,0.01926753934402118,interdiscount,2024-04-14
14011841.0,motorola,edge 40 neo,256.0,50.0,6.55,green,100.0,,339.95,7.0,0.01926753934402118,interdiscount,2024-04-14
13801128.0,inoi,a63,32.0,13.0,6.5,black,,,99.95,7.0,0.06503251625812906,interdiscount,2024-04-14
13899686.0,apple,iphone 15 plus,512.0,48.0,6.7,yellow,,,1149.0,7.0,0.005831157528285466,interdiscount,2024-04-14
13816500.0,apple,iphone 14 plus,256.0,12.0,6.7,yellow,,,829.0,7.0,0.008082026537997588,interdiscount,2024-04-14
,xiaomi,redmi 12,256.0,50.0,6.79,"sky blue, blue",100.0,,163.6,,0.04150366748166259,interdiscount,2024-04-14
14102406.0,xiaomi,14,512.0,50.0,6.36,black,,,1079.0,7.0,0.005894346617238184,interdiscount,2024-04-14
14070426.0,samsung,galaxy s24,128.0,50.0,6.2,amber yellow,,,749.0,7.0,0.008277703604806409,interdiscount,2024-04-14
9071654.0,apple,iphone 14 plus,256.0,12.0,6.7,(product)red,,,829.0,7.0,0.008082026537997588,interdiscount,2024-04-14
14011840.0,motorola,edge 40 neo,256.0,50.0,6.55,black,100.0,,339.95,7.0,0.01926753934402118,interdiscount,2024-04-14
,inoi,a62,64.0,13.0,6.1,black,,,85.15,,0.07163828537874338,interdiscount,2024-04-14
13927200.0,emporia,joy lte v228,0.13,2.0,2.8,red,,,84.95,,0.0329605650382578,interdiscount,2024-04-14
13859259.0,nokia,xr21,128.0,64.0,6.49,black,,,519.95,,0.012481969420136551,interdiscount,2024-04-14
13859257.0,nokia,nokia c22,64.0,13.0,6.52,black,100.0,,129.0,7.0,0.050542635658914724,interdiscount,2024-04-14
14070431.0,samsung,galaxy s24+,256.0,50.0,6.7,amber yellow,,,949.0,7.0,0.007060063224446786,interdiscount,2024-04-14
14025126.0,google,pixel 8 pro,256.0,50.0,6.7,blue,,,929.0,7.0,0.00721205597416577,interdiscount,2024-04-14
14025143.0,google,pixel 8,256.0,50.0,6.2,rosa,,,669.0,7.0,0.009267563527653214,interdiscount,2024-04-14
14103182.0,samsung,galaxy a35 5g,256.0,50.0,6.6,awesome iceblue,,,419.95,7.0,0.01571615668531968,interdiscount,2024-04-14
,xiaomi,redmi 10,64.0,50.0,6.85,"graphite gray, black",,,179.0,,0.03826815642458101,interdiscount,2024-04-14
14119719.0,emporia,emporia me6,128.0,50.0,6.58,black,,,299.95,,0.02193698949824971,interdiscount,2024-04-14
14040946.0,inoi,288s,0.128,0.3,2.0,silver,,,79.95,7.0,0.025015634771732333,interdiscount,2024-04-14
14110479.0,asus,zenfone 11 ultra,512.0,50.0,6.78,blue,,,899.95,,0.007533751875104172,interdiscount,2024-04-14
13899662.0,apple,iphone 15,512.0,48.0,6.1,yellow,,,1049.0,,0.005815061963775023,interdiscount,2024-04-14
13899664.0,apple,iphone 15,512.0,48.0,6.1,green,,,1049.0,7.0,0.005815061963775023,interdiscount,2024-04-14
9071660.0,apple,iphone 14 plus,512.0,12.0,6.7,polar star,100.0,,999.0,7.0,0.006706706706706707,interdiscount,2024-04-14
9071662.0,apple,iphone 14 plus,512.0,12.0,6.7,(product)red,,,999.0,7.0,0.006706706706706707,interdiscount,2024-04-14
9071663.0,apple,iphone 14 plus,512.0,12.0,6.7,blue,,,999.0,7.0,0.006706706706706707,interdiscount,2024-04-14
9071638.0,apple,iphone 14,512.0,12.0,6.1,(product)red,,,899.0,7.0,0.0067853170189099,interdiscount,2024-04-14
1018410.0,apple,iphone 13,512.0,12.0,6.1,(product)red,,,749.0,7.0,0.008144192256341788,interdiscount,2024-04-14
13816793.0,apple,iphone 14,128.0,12.0,6.1,yellow,100.0,3.0,629.0,,0.00969793322734499,interdiscount,2024-04-14
14025125.0,google,pixel 8 pro,256.0,50.0,6.7,beige,,,929.0,7.0,0.00721205597416577,interdiscount,2024-04-14
9376425.0,asus,zenfone 9,256.0,50.0,5.9,moonlight white,,,599.95,7.0,0.009834152846070506,interdiscount,2024-04-14
12310217.0,gigaset,gs5 senior,64.0,48.0,6.3,dark titanium grey,,,239.95,,0.026255469889560325,interdiscount,2024-04-14
14099353.0,motorola,moto g84,256.0,50.0,6.55,midnight blue,,,299.95,7.0,0.021836972828804802,interdiscount,2024-04-14
14110207.0,tcl,onetouch 4043,0.128,2.0,3.2,gray,,,79.95,7.0,0.04002501563477173,interdiscount,2024-04-14
13685784.0,samsung,galaxy s23,128.0,50.0,6.1,creme,,,629.0,7.0,0.00969793322734499,interdiscount,2024-04-14
13685782.0,samsung,galaxy s23,128.0,50.0,6.1,green,,,629.0,7.0,0.00969793322734499,interdiscount,2024-04-14
9071661.0,apple,iphone 14 plus,512.0,12.0,6.7,violet,,,999.0,7.0,0.006706706706706707,interdiscount,2024-04-14
9071655.0,apple,iphone 14 plus,256.0,12.0,6.7,blue,,,829.0,7.0,0.008082026537997588,interdiscount,2024-04-14
13685780.0,samsung,galaxy s23,256.0,50.0,6.1,green,100.0,3.0,699.0,,0.008726752503576537,interdiscount,2024-04-14
13815890.0,nokia,g22,64.0,50.0,6.52,grey,100.0,,149.95,7.0,0.0434811603867956,interdiscount,2024-04-14
14025141.0,google,pixel 8,128.0,50.0,6.2,rosa,,,589.0,7.0,0.010526315789473684,interdiscount,2024-04-14
,nokia,c32,64.0,50.0,6.52,"charcoal, black",,,131.1,,0.04973302822273074,interdiscount,2024-04-14
,doro,6880,,2.0,2.8,"red, white",,,99.95,,0.028014007003501748,interdiscount,2024-04-14
,doro,8100 +,32.0,13.0,6.1,"black, pink",,,185.0,,0.03297297297297297,interdiscount,2024-04-14
14025142.0,google,pixel 8,256.0,50.0,6.2,hazel,,,669.0,7.0,0.009267563527653214,interdiscount,2024-04-14
13900932.0,sony,xperia 10 v,128.0,48.0,6.1,white,,,419.95,7.0,0.014525538754613643,interdiscount,2024-04-14
,ruggear,rg275,16.0,5.0,4.0,black,,,359.0,,0.011142061281337047,interdiscount,2024-04-14
,doro,6820,,2.0,2.8,"black, white",,,86.25,,0.032463768115942024,interdiscount,2024-04-14
13929429.0,nothing,phone,512.0,50.0,6.7,gray,,,649.95,7.0,0.010308485268097545,interdiscount,2024-04-14
13969231.0,inoi,a72,64.0,13.0,6.5,violet,,,119.95,7.0,0.054189245518966235,interdiscount,2024-04-14
,doro,bundle 8200,128.0,13.0,6.1,blue,,,283.0,,0.0215547703180212,interdiscount,2024-04-14
14103184.0,samsung,galaxy a35 5g,256.0,50.0,6.6,awesome lemon,,,419.95,7.0,0.01571615668531968,interdiscount,2024-04-14
13816794.0,apple,iphone 14,256.0,12.0,6.1,yellow,,,729.0,,0.008367626886145405,interdiscount,2024-04-14
14110478.0,asus,zenfone 11 ultra,512.0,50.0,6.78,black,,,899.95,,0.007533751875104172,interdiscount,2024-04-14
14109384.0,google,pixel fold,256.0,48.0,7.6,obsidian black,,,1699.0,,0.004473219540906416,interdiscount,2024-04-14
13685802.0,samsung,galaxy s23 ultra,256.0,200.0,6.8,lavender,90.0,3.0,849.0,7.0,0.00800942285041225,interdiscount,2024-04-14
,samsung,galaxy s24 ultra enterprise edition,12.0,200.0,6.8,titanium,,,1268.3,,0.005361507529764251,interdiscount,2024-04-14
,xiaomi,redmi note 12 5g,128.0,48.0,6.67,mystic blue,100.0,,208.65,,0.031967409537502996,interdiscount,2024-04-14
14099352.0,motorola,moto g14,128.0,50.0,6.5,gray,,,159.95,7.0,0.04063769928102532,interdiscount,2024-04-14
,samsung,galaxy s23 ultra enterprise edition,256.0,200.0,6.8,phantom black,,,1314.0,,0.005175038051750381,interdiscount,2024-04-14
,nothing,phone,128.0,50.0,6.5,black,100.0,,343.65,,0.018914593336243273,interdiscount,2024-04-14
14110206.0,tcl,40 nxtpaper,256.0,50.0,6.78,midnight blue,,,199.95,7.0,0.03390847711927982,interdiscount,2024-04-14
14110476.0,asus,zenfone 11 ultra,256.0,50.0,6.78,black,,,799.95,,0.008475529720607538,interdiscount,2024-04-14
,fairphone,4,256.0,48.0,6.3,gray,100.0,,516.65,,0.01219394174005613,interdiscount,2024-04-14
14085216.0,asus,rog phone 8,256.0,50.0,6.78,phantom black,,,1019.95,7.0,0.006647384675719398,interdiscount,2024-04-14
9376424.0,asus,zenfone 9,128.0,50.0,5.9,moonlight white,,,599.95,,0.009834152846070506,interdiscount,2024-04-14
12310215.0,gigaset,gx6,128.0,50.0,6.6,titanium grey,90.0,3.0,539.0,,0.012244897959183673,interdiscount,2024-04-14
13975900.0,doro,8200,64.0,16.0,6.1,blue,,,309.95,,0.01968059364413615,interdiscount,2024-04-14
,xiaomi,redmi note 13,128.0,108.0,6.67,midnight black,,,179.05,,0.03725216419994415,interdiscount,2024-04-14
,beafon,m6s plus,32.0,13.0,6.26,black,,,174.75,,0.03582260371959942,interdiscount,2024-04-14
,google,pixel 7 pro,128.0,50.0,6.7,"gray, green",,,834.9,49.0,0.008024913163253084,interdiscount,2024-04-14
,apple,iphone 12,256.0,12.0,6.1,white,,,700.15,,0.008712418767406985,interdiscount,2024-04-14
13929426.0,asus,zenfone 10,512.0,50.0,5.9,aurora green,,,779.95,7.0,0.007564587473555998,interdiscount,2024-04-14
13929425.0,asus,zenfone 10,512.0,50.0,5.9,midnight black,,,779.95,7.0,0.007564587473555998,interdiscount,2024-04-14
,samsung,galaxy s24 enterprise edition,128.0,50.0,6.2,onyx black,,,766.1,,0.008092938258712962,interdiscount,2024-04-14
,fairphone,4,256.0,48.0,6.3,green,,,519.0,,0.012138728323699421,interdiscount,2024-04-14
,xiaomi,13 lite,128.0,50.0,6.55,black,,,448.05,,0.014618904140162927,interdiscount,2024-04-14
,samsung,galaxy a34 5g,128.0,48.0,6.6,"awesome black, awesome graphite",,,357.8,,0.018446059250978197,interdiscount,2024-04-14
,nokia,g42,128.0,50.0,6.56,pink,,,222.4,,0.02949640287769784,interdiscount,2024-04-14
,doro,780x,4.0,,2.8,"white, black",,,139.7,,0.020042949176807445,interdiscount,2024-04-14
13928295.0,inoi,a63,32.0,13.0,6.5,marine,,,99.9,7.0,0.06506506506506506,interdiscount,2024-04-14
,doro,5860,,2.0,2.4,"white, black",,,77.6,,0.030927835051546393,interdiscount,2024-04-14
14067646.0,tcl,onetouch 4042s,0.128,2.0,2.8,gray,,,59.95,7.0,0.04670558798999166,interdiscount,2024-04-14
,samsung,galaxy s23 enterprise edition,256.0,50.0,6.1,phantom black,,,951.4,,0.0064116039520706325,interdiscount,2024-04-14
,xiaomi,13 lite,128.0,50.0,6.55,blue,,,448.05,,0.014618904140162927,interdiscount,2024-04-14
9727875.0,nokia,x30,256.0,50.0,6.43,cloudy blue,100.0,,439.95,,0.014615297192862826,interdiscount,2024-04-14
13685807.0,samsung,galaxy a34 5g,128.0,48.0,6.6,awesome silver,90.0,6.0,319.95,7.0,0.02062822315986873,interdiscount,2024-04-14
,xiaomi,redmi note 11,128.0,50.0,6.43,twilight blue,100.0,,156.2,,0.0411651728553137,interdiscount,2024-04-14
986608.0,gigaset,gs195 ls,32.0,13.0,6.18,gray,,,129.0,,0.04790697674418604,interdiscount,2024-04-14
,panasonic,kx-tu250,0.064,1.2,2.4,black,,,81.1,,0.029593094944512947,interdiscount,2024-04-14
,google,pixel 7 pro,128.0,50.0,6.7,white,,,862.35,14.0,0.007769467153707891,interdiscount,2024-04-14
14110477.0,asus,zenfone 11 ultra,256.0,50.0,6.78,blue,,,799.95,,0.008475529720607538,interdiscount,2024-04-14
,ruggear,rg750,64.0,13.0,4.0,black,,,403.75,49.0,0.009907120743034056,interdiscount,2024-04-14
