id,brand,model,price,memory,screen,camera,network,color,number_reviews,rating,delivery_time,pickup_time,date,webpage
13899661,apple,iphone 15,1049.0,512 GB,6.1,48.0,5G,pink,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-512-gb-pink-6-1-48-mp-5g--p0013899661
997925,apple,iphone 12,459.0,64 GB,6.1,12.0,5G,green,3.0,3.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-6-1-64-gb-12-mp-gr%C3%BCn--p0002551074
14118694,tcl,505,139.95,128 GB,6.75,50.0,,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/tcl-505-128-gb-grau-6-75-50-mp--p0014118694
<NA>,xiaomi,redmi 9a,76.25,32 GB,6.53,13.0,,gray,13.0,4.5,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-9a-32-gb-6-53-13-mp-grau--p0002500851
<NA>,nokia,225 4g,56.85,64 MB,2.4,0.3,,blue,,4.5,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-225-4g-64-mb-2-4-0-3-mp-blau--p0002555575
13899670,apple,iphone 15 plus,849.0,128 GB,6.7,48.0,5G,yellow,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-128-gb-gelb-6-7-48-mp-5g--p0013899670
1018408,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,polar star,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-polarstern--p0002866487
13816499,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,yellow,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-gelb--p0013816499
14040958,samsung,galaxy a25 5g,269.95,128 GB,6.5,50.0,5G,yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a25-5g-128-gb-gelb-6-5-50-mp-5g--p0014040958
14032943,xiaomi,redmi note 12,199.95,256 GB,6.67,50.0,,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-12-256-gb-blau-6-67-50-mp--p0014032943
14110927,nothing,phone,379.95,2a) (256 GB,6.7,50.0,5G,white,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-2a-256-gb-weiss-6-7-50-mp-5g--p0014110927
12945387,google,pixel 7,429.0,128 GB,6.3,50.0,5G,snow,3.0,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-128-gb-snow-6-3-50-mp-5g--p0012945387
14082857,xiaomi,redmi note 13,179.95,128 GB,6.67,108.0,,ice blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-128-gb-eisblau-6-67-108-mp--p0014082857
13929428,nothing,phone,596.95,256 GB,6.7,50.0,2) (5G,gray,3.0,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-2-5g-256-gb-6-7-50-mp-grau--p0013929428
13916334,nokia,g42,229.95,128 GB,6.56,50.0,5G,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-g42-128-gb-grau-6-56-50-mp-5g--p0013916334
13899688,apple,iphone 15 plus,1149.0,512 GB,6.7,48.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-512-gb-gr%C3%BCn-6-7-48-mp-5g--p0013899688
1018411,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-blau--p0002866490
9071630,apple,iphone 14,729.0,256 GB,6.1,12.0,5G,(product)red,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-256-gb-6-1-12-mp-product-red--p0009071630
14025140,google,pixel 8,669.0,256 GB,6.2,50.0,5G,obsidian,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-256-gb-obsidian-6-2-50-mp-5g--p0014025140
983651,emporia,active v50,69.95,,2.31,2.0,,black,3.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-active-v50-schwarz-2-31-2-mp--p0001988333
14011842,motorola,edge 40 neo,339.95,256 GB,6.55,50.0,5G,blue,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-edge-40-neo-256-gb-blau-6-55-50-mp-5g--p0014011842
14011841,motorola,edge 40 neo,339.95,256 GB,6.55,50.0,5G,green,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-edge-40-neo-256-gb-gr%C3%BCn-6-55-50-mp-5g--p0014011841
13801128,inoi,a63,99.95,32 GB,6.5,13.0,,black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-a63-32-gb-6-5-13-mp-schwarz--p0013801128
13899686,apple,iphone 15 plus,1149.0,512 GB,6.7,48.0,5G,yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-512-gb-gelb-6-7-48-mp-5g--p0013899686
13816500,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-gelb--p0013816500
<NA>,xiaomi,redmi 12,163.6,256 GB,6.79,50.0,,"sky blue, blue",,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-12-256-gb-sky-blue-blau-6-79-50-mp--p0014036101
14102406,xiaomi,14,1079.0,512 GB,6.36,50.0,5G,black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-14-512-gb-schwarz-6-36-50-mp-5g--p0014102406
14070426,samsung,galaxy s24,749.0,128 GB,6.2,50.0,5G,amber yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-128-gb-amber-yellow-6-2-50-mp-5g--p0014070426
9071654,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,(product)red,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-product-red--p0009071654
14011840,motorola,edge 40 neo,339.95,256 GB,6.55,50.0,5G,black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-edge-40-neo-256-gb-schwarz-6-55-50-mp-5g--p0014011840
<NA>,inoi,a62,85.15,64 GB,6.1,13.0,,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-a62-64-gb-schwarz-6-1-13-mp--p0013930188
13927200,emporia,joy lte v228,84.95,0.13 GB,2.8,2.0,,red,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-joy-lte-v228-0-13-gb-rot-2-8-2-mp--p0013927200
13859259,nokia,xr21,519.95,128 GB,6.49,64.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-xr21-5g-128-gb-6-49-64-mp-schwarz--p0013859259
13859257,nokia,nokia c22,129.0,64 GB,6.52,13.0,,black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-nokia-c22-64-gb-schwarz-6-52-13-mp--p0013859257
14070431,samsung,galaxy s24+,949.0,256 GB,6.7,50.0,5G,amber yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-256-gb-amber-yellow-6-7-50-mp-5g--p0014070431
14025126,google,pixel 8 pro,929.0,256 GB,6.7,50.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-256-gb-blau-6-7-50-mp-5g--p0014025126
14025143,google,pixel 8,669.0,256 GB,6.2,50.0,5G,rosa,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-256-gb-rosa-6-2-50-mp-5g--p0014025143
14103182,samsung,galaxy a35 5g,419.95,256 GB,6.6,50.0,5G,awesome iceblue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-256-gb-awesome-iceblue-6-6-50-mp-5g--p0014103182
<NA>,xiaomi,redmi 10,179.0,64 GB,6.85,50.0,5G,"graphite gray, black",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-10-64-gb-graphite-gray-schwarz-6-85-50-mp-5g--p0014061428
14119719,emporia,emporia me6,299.95,128 GB,6.58,50.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-emporia-me6-128-gb-schwarz-6-58-50-mp-5g--p0014119719
14040946,inoi,288s,79.95,128 MB,2.0,0.3,,silver,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-288s-128-mb-silber-2-0-3-mp--p0014040946
14110479,asus,zenfone 11 ultra,899.95,512 GB,6.78,50.0,5G,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-11-ultra-512-gb-blau-6-78-50-mp-5g--p0014110479
13899662,apple,iphone 15,1049.0,512 GB,6.1,48.0,5G,yellow,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-512-gb-gelb-6-1-48-mp-5g--p0013899662
13899664,apple,iphone 15,1049.0,512 GB,6.1,48.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-512-gb-gr%C3%BCn-6-1-48-mp-5g--p0013899664
9071660,apple,iphone 14 plus,999.0,512 GB,6.7,12.0,5G,polar star,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-512-gb-6-7-12-mp-polarstern--p0009071660
9071662,apple,iphone 14 plus,999.0,512 GB,6.7,12.0,5G,(product)red,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-512-gb-6-7-12-mp-product-red--p0009071662
9071663,apple,iphone 14 plus,999.0,512 GB,6.7,12.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-512-gb-6-7-12-mp-blau--p0009071663
9071638,apple,iphone 14,899.0,512 GB,6.1,12.0,5G,(product)red,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-512-gb-6-1-12-mp-product-red--p0009071638
1018410,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,(product)red,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-product-red--p0002866489
13816793,apple,iphone 14,629.0,128 GB,6.1,12.0,5G,yellow,3.0,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-128-gb-6-1-12-mp-gelb--p0013816793
14025125,google,pixel 8 pro,929.0,256 GB,6.7,50.0,5G,beige,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-256-gb-beige-6-7-50-mp-5g--p0014025125
9376425,asus,zenfone 9,599.95,256 GB,5.9,50.0,5G,moonlight white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-9-5g-256-gb-5-9-50-mp-moonlight-white--p0009376425
12310217,gigaset,gs5 senior,239.95,64 GB,6.3,48.0,,dark titanium grey,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/gigaset-gs5-senior-64-gb-6-3-48-mp-dark-titanium-grey--p0012310217
14099353,motorola,moto g84,299.95,256 GB,6.55,50.0,5G,midnight blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-moto-g84-256-gb-mitternachtsblau-6-55-50-mp-5g--p0014099353
14110207,tcl,onetouch 4043,79.95,128 MB,3.2,2.0,,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/tcl-onetouch-4043-128-mb-grau-3-2-2-mp--p0014110207
13685784,samsung,galaxy s23,629.0,128 GB,6.1,50.0,5G,creme,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-128-gb-6-1-50-mp-creme--p0013685784
13685782,samsung,galaxy s23,629.0,128 GB,6.1,50.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-128-gb-6-1-50-mp-gr%C3%BCn--p0013685782
9071661,apple,iphone 14 plus,999.0,512 GB,6.7,12.0,5G,violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-512-gb-6-7-12-mp-violett--p0009071661
9071655,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-blau--p0009071655
13685780,samsung,galaxy s23,699.0,256 GB,6.1,50.0,5G,green,3.0,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-256-gb-6-1-50-mp-gr%C3%BCn--p0013685780
13815890,nokia,g22,149.95,64 GB,6.52,50.0,,grey,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-g22-64-gb-6-52-50-mp-grey--p0013815890
14025141,google,pixel 8,589.0,128 GB,6.2,50.0,5G,rosa,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-128-gb-rosa-6-2-50-mp-5g--p0014025141
<NA>,nokia,c32,131.1,64 GB,6.52,50.0,,"charcoal, black",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-c32-64-gb-charcoal-schwarz-6-52-50-mp--p0013859258
<NA>,doro,6880,99.95,,2.8,2.0,,"red, white",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-6880-2-8-2-mp-rot-weiss--p0006402940
<NA>,doro,8100 +,185.0,32 GB,6.1,13.0,,"black, pink",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-8100-32-gb-schwarz-pink-6-1-13-mp--p0013326136
14025142,google,pixel 8,669.0,256 GB,6.2,50.0,5G,hazel,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-256-gb-hazel-6-2-50-mp-5g--p0014025142
13900932,sony,xperia 10 v,419.95,128 GB,6.1,48.0,5G,white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/sony-xperia-10-v-5g-128-gb-6-1-48-mp-weiss--p0013900932
<NA>,ruggear,rg275,359.0,16 GB,4.0,5.0,,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/ruggear-rg275-16-gb-4-5-mp-schwarz--p0002346771
<NA>,doro,6820,86.25,,2.8,2.0,,"black, white",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-6820-2-8-2-mp-schwarz-weiss--p0006393162
13929429,nothing,phone,649.95,512 GB,6.7,50.0,2) (5G,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-2-5g-512-gb-6-7-50-mp-grau--p0013929429
13969231,inoi,a72,119.95,64 GB,6.5,13.0,,violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-a72-64-gb-violett-6-5-13-mp--p0013969231
<NA>,doro,bundle 8200,283.0,128 GB,6.1,13.0,,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-bundle-8200-128-gb-blau-6-1-13-mp--p0014000281
14103184,samsung,galaxy a35 5g,419.95,256 GB,6.6,50.0,5G,awesome lemon,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-256-gb-awesome-lemon-6-6-50-mp-5g--p0014103184
13816794,apple,iphone 14,729.0,256 GB,6.1,12.0,5G,yellow,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-256-gb-6-1-12-mp-gelb--p0013816794
14110478,asus,zenfone 11 ultra,899.95,512 GB,6.78,50.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-11-ultra-512-gb-schwarz-6-78-50-mp-5g--p0014110478
14109384,google,pixel fold,1699.0,256 GB,7.6,48.0,5G,obsidian black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-fold-256-gb-obsidian-black-7-6-48-mp-5g--p0014109384
13685802,samsung,galaxy s23 ultra,849.0,256 GB,6.8,200.0,5G,lavender,3.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-ultra-5g-256-gb-6-8-200-mp-lavender--p0013685802
<NA>,samsung,galaxy s24 ultra enterprise edition,1268.3,12 GB,6.8,200.0,5G,titanium,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-enterprise-edition-12-gb-titan-6-8-200-mp-5g--p0014088791
<NA>,xiaomi,redmi note 12 5g,208.65,128 GB,6.67,48.0,5G,mystic blue,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-12-5g-5g-128-gb-6-67-48-mp-mystic-blue--p0013818568
14099352,motorola,moto g14,159.95,128 GB,6.5,50.0,,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-moto-g14-128-gb-grau-6-5-50-mp--p0014099352
<NA>,samsung,galaxy s23 ultra enterprise edition,1314.0,256 GB,6.8,200.0,5G,phantom black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-ultra-enterprise-edition-5g-256-gb-6-8-200-mp-phantom-black--p0013777161
<NA>,nothing,phone,343.65,128 GB,6.5,50.0,1) (5G,black,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-1-5g-128-gb-6-5-50-mp-schwarz--p0008590540
14110206,tcl,40 nxtpaper,199.95,256 GB,6.78,50.0,,midnight blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/tcl-40-nxtpaper-256-gb-midnight-blue-6-78-50-mp--p0014110206
14110476,asus,zenfone 11 ultra,799.95,256 GB,6.78,50.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-11-ultra-256-gb-schwarz-6-78-50-mp-5g--p0014110476
<NA>,fairphone,4,516.65,256 GB,6.3,48.0,5G,gray,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/fairphone-4-5g-256-gb-6-3-48-mp-grau--p0002835187
14085216,asus,rog phone 8,1019.95,256 GB,6.78,50.0,5G,phantom black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-rog-phone-8-256-gb-phantom-black-6-78-50-mp-5g--p0014085216
9376424,asus,zenfone 9,599.95,128 GB,5.9,50.0,5G,moonlight white,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-9-5g-128-gb-5-9-50-mp-moonlight-white--p0009376424
12310215,gigaset,gx6,539.0,128 GB,6.6,50.0,5G,titanium grey,3.0,4.5,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/gigaset-gx6-5g-128-gb-6-6-50-mp-titan-grey--p0012310215
13975900,doro,8200,309.95,64 GB,6.1,16.0,,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-8200-64-gb-blau-6-1-16-mp--p0013975900
<NA>,xiaomi,redmi note 13,179.05,128 GB,6.67,108.0,,midnight black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-128-gb-midnight-black-6-67-108-mp--p0014082860
<NA>,beafon,m6s plus,174.75,32 GB,6.26,13.0,,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/beafon-m6s-plus-32-gb-schwarz-6-26-13-mp--p0006242236
<NA>,google,pixel 7 pro,834.9,128 GB,6.7,50.0,5G,"gray, green",,,49,49.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-pro-5g-128-gb-6-7-50-mp-grau-gr%C3%BCn--p0013801965
<NA>,apple,iphone 12,700.15,256 GB,6.1,12.0,5G,white,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-256-gb-6-1-12-mp-weiss--p0002550898
13929426,asus,zenfone 10,779.95,512 GB,5.9,50.0,5G,aurora green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-10-512-gb-aurora-green-5-9-50-mp-5g--p0013929426
13929425,asus,zenfone 10,779.95,512 GB,5.9,50.0,5G,midnight black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-10-512-gb-midnight-black-5-9-50-mp-5g--p0013929425
<NA>,samsung,galaxy s24 enterprise edition,766.1,128 GB,6.2,50.0,5G,onyx black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-enterprise-edition-128-gb-onyx-black-6-2-50-mp-5g--p0014088790
<NA>,fairphone,4,519.0,256 GB,6.3,48.0,5G,green,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/fairphone-4-5g-256-gb-6-3-48-mp-gr%C3%BCn--p0002835188
<NA>,xiaomi,13 lite,448.05,128 GB,6.55,50.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-13-lite-5g-128-gb-6-55-50-mp-schwarz--p0013773693
<NA>,samsung,galaxy a34 5g,357.8,128 GB,6.6,48.0,5G,"awesome black, awesome graphite",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a34-5g-5g-128-gb-6-6-48-mp-awesome-black-awesome-graphite--p0013777158
<NA>,nokia,g42,222.4,128 GB,6.56,50.0,5G,pink,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-g42-128-gb-pink-6-56-50-mp-5g--p0014014765
<NA>,doro,780x,139.7,4 GB,2.8,,,"white, black",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-780x-2-8-4-gb-weiss-schwarz--p0002556980
13928295,inoi,a63,99.9,32 GB,6.5,13.0,,marine,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-a63-32-gb-marine-6-5-13-mp--p0013928295
<NA>,doro,5860,77.6,,2.4,2.0,,"white, black",,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/doro-5860-weiss-schwarz-2-4-2-mp--p0006393166
14067646,tcl,onetouch 4042s,59.95,128 MB,2.8,2.0,,gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/tcl-onetouch-4042s-128-mb-grau-2-8-2-mp--p0014067646
<NA>,samsung,galaxy s23 enterprise edition,951.4,256 GB,6.1,50.0,5G,phantom black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-enterprise-edition-5g-256-gb-6-1-50-mp-phantom-black--p0013777160
<NA>,xiaomi,13 lite,448.05,128 GB,6.55,50.0,5G,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-13-lite-5g-128-gb-6-55-50-mp-blau--p0013773692
9727875,nokia,x30,439.95,256 GB,6.43,50.0,5G,cloudy blue,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-x30-5g-256-gb-6-43-50-mp-cloudy-blue--p0009727875
13685807,samsung,galaxy a34 5g,319.95,128 GB,6.6,48.0,5G,awesome silver,6.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a34-5g-5g-128-gb-6-6-48-mp-awesome-silver--p0013685807
<NA>,xiaomi,redmi note 11,156.2,128 GB,6.43,50.0,,twilight blue,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-11-128-gb-6-43-50-mp-twilight-blue--p1005033387
986608,gigaset,gs195 ls,129.0,32 GB,6.18,13.0,,gray,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/gigaset-gs195-ls-32-gb-6-18-13-mp-grau--p0002246280
<NA>,panasonic,kx-tu250,81.1,64 MB,2.4,1.2,,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/panasonic-kx-tu250-64-mb-2-4-1-2-mp-schwarz--p0011992015
<NA>,google,pixel 7 pro,862.35,128 GB,6.7,50.0,5G,white,,,14,14.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-pro-128-gb-weiss-6-7-50-mp-5g--p0013085843
14110477,asus,zenfone 11 ultra,799.95,256 GB,6.78,50.0,5G,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-zenfone-11-ultra-256-gb-blau-6-78-50-mp-5g--p0014110477
<NA>,ruggear,rg750,403.75,64 GB,4.0,13.0,,black,,,49,49.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/ruggear-rg750-64-gb-schwarz-4-13-mp--p0013807561
